env,label_encoded,image_path,split
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1636293.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1610342.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1671762.tif,train
insular_sea,5,insular_sea/pasture/sample_1634935.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1645443.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1721420.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1625516.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1732555.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1610473.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1625492.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1665876.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1673978.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1614359.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1642721.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1638868.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1625318.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1606106.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1634903.tif,train
insular_sea,5,insular_sea/pasture/sample_1681742.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1703422.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1730100.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1682724.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1592861.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1644195.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1622345.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1617456.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1710926.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1702601.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1727162.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1637887.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1727072.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1596354.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1681576.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1684041.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1674503.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1668953.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1654299.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1618126.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1703329.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1699372.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1736920.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1613377.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1681217.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1668856.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1723537.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1736218.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1701428.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1654670.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1643237.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1682328.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1709539.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1594938.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1733000.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1626073.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1671429.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1672179.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1615394.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1635023.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1624495.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1643723.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1726971.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1651810.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1632537.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1605857.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1607437.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1724612.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1711759.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1630589.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1676235.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1702880.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1619733.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1713853.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1710620.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1741651.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1676464.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1693861.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1723204.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1724900.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1727706.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1625395.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1729939.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1700378.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1673621.tif,train
insular_sea,5,insular_sea/pasture/sample_1624577.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1616812.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1618817.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1707645.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1653489.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1645089.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1710934.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1599744.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1691716.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1602856.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1625225.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1741963.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1673797.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1625930.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1674386.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1697599.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1644605.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1734409.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1639802.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1650780.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1659963.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1668409.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1686034.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1713090.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1672225.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1701035.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1661218.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1683544.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1658501.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1636878.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1614717.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1726684.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1619172.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1696798.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1612647.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1723272.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1661827.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1616783.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1615148.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1710125.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1655887.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1714043.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1662133.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1681148.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1698673.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1722733.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1619038.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1681980.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1692765.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1621669.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1722275.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1668676.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1590628.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1724578.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1662015.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1588188.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1632779.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1703023.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1596335.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1704698.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1714879.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1711626.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1645340.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1700553.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1651280.tif,train
insular_sea,5,insular_sea/pasture/sample_1607483.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1659455.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1681329.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1602441.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1668252.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1643303.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1703753.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1612095.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1735183.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1636027.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1674303.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1602084.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1632216.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1601947.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1603105.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1625012.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1717977.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1720303.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1699219.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1695366.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1704304.tif,train
insular_sea,5,insular_sea/pasture/sample_1676972.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1739345.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1603609.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1680277.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1642716.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1656894.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1607298.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1616066.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1691632.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1655118.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1708012.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1675121.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1708363.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1677144.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1705292.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1618891.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1641676.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1704460.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1690066.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1674950.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1711167.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1707511.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1641398.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1709746.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1728087.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1683351.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1677610.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1742782.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1664507.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1591645.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1688154.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1593110.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1682000.tif,train
insular_sea,5,insular_sea/pasture/sample_1732034.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1653694.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1702587.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1607076.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1714977.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1712591.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1701438.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1722432.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1710737.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1702699.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1733228.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1624884.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1627977.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1741055.tif,train
insular_sea,5,insular_sea/pasture/sample_1646963.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1645566.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1691509.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1663032.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1676734.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1629499.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1714315.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1608552.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1690450.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1604686.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1656828.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1611091.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1677438.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1624127.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1593538.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1635665.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1607275.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1622599.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1618498.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1640348.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1590837.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1632335.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1662823.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1596414.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1736610.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1614551.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1677631.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1687253.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1736300.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1640431.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1725835.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1639109.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1661275.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1707304.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1724027.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1675979.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1714477.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1653526.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1741281.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1676355.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1661428.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1636898.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1608476.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1727807.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1731280.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1677924.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1694761.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1660132.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1733215.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1682638.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1658932.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1705814.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1602662.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1738721.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1635046.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1686385.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1666653.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1725628.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1614898.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1649760.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1672198.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1630268.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1727137.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1632854.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1721906.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1588807.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1651929.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1686693.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1651961.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1709990.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1725447.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1724212.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1634875.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1712357.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1688698.tif,train
insular_sea,5,insular_sea/pasture/sample_1712645.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1629466.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1667141.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1609400.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1721082.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1624855.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1653146.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1661773.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1726180.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1592627.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1592140.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1589413.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1598084.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1703915.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1598571.tif,train
insular_sea,5,insular_sea/pasture/sample_1633273.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1633384.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1638235.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1597405.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1671724.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1616782.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1610380.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1674128.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1624845.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1626623.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1664095.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1722477.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1625833.tif,train
insular_sea,5,insular_sea/pasture/sample_1668548.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1669726.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1661532.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1719754.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1737547.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1600011.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1590836.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1730835.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1590943.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1694645.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1674382.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1650763.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1678120.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1707274.tif,train
insular_sea,3,insular_sea/other_natural_disturbances_or_no_tree-loss_driver/sample_1624098.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1670749.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1741339.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1640597.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1609207.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1606417.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1669799.tif,train
insular_sea,1,insular_sea/managed_forest_or_forestry/sample_1719278.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1590569.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1596131.tif,train
insular_sea,2,insular_sea/commercial_agriculture/sample_1634684.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1685121.tif,train
insular_sea,0,insular_sea/subsistence_agriculture/sample_1661825.tif,train
insular_sea,4,insular_sea/commercial_oil_palm_or_other_palm_plantations/sample_1661668.tif,train
